Sondeo,N,X,Y,Z
SM-23-P2,2,478975.93,2037540.89,-1.02
SM-23-P2,2,478975.93,2037540.89,-1.245
SM-105-P2,2,,,-4.275
SM-105-P2,2,,,-14.625
SM-105-P2,2,,,-15.3
SM-105-P2,2,,,-15.975
SM-49-P1,2,477572.34,2038055.4,1.195
SM-49-P1,2,477572.34,2038055.4,-22.205
SM-04-B1,2,479321.627,2036184.495,0.2255
SM-04-B1,2,479321.627,2036184.495,-0.8995
SM-04-B1,2,479321.627,2036184.495,-2.0245
SM-04-B1,2,479321.627,2036184.495,-2.9245
SM-04-B1,2,479321.627,2036184.495,-12.1495
SM-17-P2,2,479997.31,2036524.08,-9.355
SM-17-P2,2,479997.31,2036524.08,-10.48
SM-17-P2,2,479997.31,2036524.08,-26.005
SM-08-B1 (2),2,,,-1.575
SM-08-B1 (2),2,,,-2.475
SM-08-B2,2,480108.48,2037238.9,0.175
SM-08-B2,2,480108.48,2037238.9,-8.375
SM-08-B2,2,480108.48,2037238.9,-8.6
SM-08-B2,2,480108.48,2037238.9,-8.825
SM-08-B2,2,480108.48,2037238.9,-13.325
SM-60-P1,2,477583.84,2036816.3,-5.905
SM-18-P1,2,477502.42,2036933.38,-11.145
SM-18-P1,2,477502.42,2036933.38,-13.845
SM-18-P1,2,477502.42,2036933.38,-31.845
SM-18-P1,2,477502.42,2036933.38,-33.645
SM-09-B1,50,477265.19,2036624.23,-23.515
SM-09-B1,38,477265.19,2036624.23,-23.74
SM-67-P1,2,477857.4,2036377.24,-9.17
SM-67-P1,2,477857.4,2036377.24,-9.62
SM-67-P1,2,477857.4,2036377.24,-10.07
SM-67-P1,2,477857.4,2036377.24,-26.495
SM-67-P1,2,477857.4,2036377.24,-28.295
SM-05-B1,7,478828.2306,2036140.498,-28.793
SM-62 P2,2,,,-12.6
SM-62 P2,2,,,-14.85
SM-62 P2,2,,,-30.825
SM-02-B1,2,479959.6533,2036162.012,-9.931
SM-02-B1,2,479959.6533,2036162.012,-10.831
SM-02-B1,2,479959.6533,2036162.012,-12.181
SM-02-B1,2,479959.6533,2036162.012,-13.081
SM-19-P1,2,477471.6,2036261.55,-7.395
SM-19-P1,2,477471.6,2036261.55,-10.545
SM-51-P1,2,477639.95,2037631.92,-3.675
SM-51-P1,2,477639.95,2037631.92,-18.075
SM-51-P1,2,477639.95,2037631.92,-37.875
SM-51-P1,2,477639.95,2037631.92,-42.375
SM-10-B2,2,480515.3,2036275.1,-9.68
SM-10-B2,2,480515.3,2036275.1,-10.805
SM-10-B2,2,480515.3,2036275.1,-13.28
SM-07-B1,2,477905.7673,2036203.22,-10.3914
SM-07-B1,2,477905.7673,2036203.22,-11.2914
SM-07-B1,2,477905.7673,2036203.22,-13.5414
SM-07-B1,2,477905.7673,2036203.22,-14.4414
SM-55-P2,2,479329.18,2037687.79,0.635
SM-13-P2,2,478456.28,2037422.21,-10.535
SM-13-P2,2,478456.28,2037422.21,-12.335
SM-13-P2,2,478456.28,2037422.21,-13.235
SM-25-P2,2,479793.28,2037531.65,-5.675
SM-25-P2,2,479793.28,2037531.65,-7.925
SM-25-P2,2,479793.28,2037531.65,-11.525
SM-25-P2,2,479793.28,2037531.65,-11.75
SM-25-P2,2,479793.28,2037531.65,-11.975
SM-06-B1,2,478330.36,2036080.3,-0.105
SM-06-B1,2,478330.36,2036080.3,-10.005
SM-06-B1,2,478330.36,2036080.3,-11.13
SM-06-B1,2,478330.36,2036080.3,-11.805
SM-66-P1,2,477629.99,2036277.02,-9.015
SM-66-P1,2,477629.99,2036277.02,-13.515
SM-66-P1,2,477629.99,2036277.02,-14.415
SM-66-P1,2,477629.99,2036277.02,-14.64
SM-66-P1,2,477629.99,2036277.02,-14.865
SM-66-P1,2,477629.99,2036277.02,-15.09
SM-66-P1,2,477629.99,2036277.02,-15.315
SM-52-P1,2,478098.81,2037573.26,0.595
SM-52-P1,2,478098.81,2037573.26,-6.38
SM-52-P1,2,478098.81,2037573.26,-8.18
SM-52-P1,2,478098.81,2037573.26,-9.755
SM-53-P2,2,478414.1,2037512.4,-13.415
SM-53-P2,2,478414.1,2037512.4,-17.915
SM-14-P2,2,479685.63,2037378.89,-6.285
SM-14-P2,2,479685.63,2037378.89,-8.085
SM-14-P2,2,479685.63,2037378.89,-8.31
SM-14-P2,2,479685.63,2037378.89,-8.535
SM-37-P2,2,479213.08,2036499.92,-9.985
SM-37-P2,2,479213.08,2036499.92,-11.335
SM-37-P2,2,479213.08,2036499.92,-41.935
SM-70-P3,2,481498.09,2036695.19,-6.255
SM-70-P3,2,481498.09,2036695.19,-10.305
SM-47-P1,2,478006.01,2038293.04,11.155
SM-47-P1,2,478006.01,2038293.04,-13.595
SM-28 P2,2,,,-13.275
SM-28 P2,2,,,-14.625
SM-28 P2,2,,,0
SM-07-B2,2,,,-11.475
SM-69-P2,2,478614.71,2036398.52,0.035
SM-69-P2,2,478614.71,2036398.52,-0.19
SM-69-P2,2,478614.71,2036398.52,-0.415
SM-69-P2,2,478614.71,2036398.52,-10.315
SM-69-P2,2,478614.71,2036398.52,-11.665
SM-69-P2,2,478614.71,2036398.52,-14.365
SM-57-P1,2,477640.14,2037208.59,-0.9
SM-74-P3,2,480593.73,2036997.8,-1.535
SM-74-P3,2,480593.73,2036997.8,-7.835
SM-74-P3,2,480593.73,2036997.8,-13.01
SM-42-P1,2,477982.94,2038550.48,1.355
SM-38-P2,2,479622.12,2036497.16,0.865
SM-38-P2,2,479622.12,2036497.16,-9.035
SM-38-P2,2,479622.12,2036497.16,-9.26
SM-38-P2,2,479622.12,2036497.16,-9.485
SM-38-P2,2,479622.12,2036497.16,-11.285
SM-63-P1,2,477393.97,2036611.25,-12.565
SM-63-P1,2,477393.97,2036611.25,-30.565
SM-09-B2,2,480263.7,2036758.9,-1.205
SM-09-B2,2,480263.7,2036758.9,-2.105
SM-09-B2,2,480263.7,2036758.9,-9.755
SM-09-B2,2,480263.7,2036758.9,-12.005
SM-76-P3,2,481243.38,2036665.86,-11.065
SM-76-P3,2,481243.38,2036665.86,-37.165
SM-29-P2,2,479601.03,2037189.73,-21.855
SM-29-P2,2,479601.03,2037189.73,1.77
SM-22-P2,2,478599.1,2037541.17,-0.515
SM-22-P2,2,478599.1,2037541.17,-1.415
SM-22-P2,2,478599.1,2037541.17,-1.64
SM-22-P2,2,478599.1,2037541.17,-1.865
SM-22-P2,2,478599.1,2037541.17,-11.315
SM-22-P2,2,478599.1,2037541.17,-11.54
SM-22-P2,2,478599.1,2037541.17,-11.765
SM-22-P2,2,478599.1,2037541.17,-18.065
SM-26-P2,1.5,478399.31,2037192.67,-11.94
SM-26-P2,1.5,478399.31,2037192.67,-13.29
SM-34-P2,1.5,479861.49,2036907.43,-10.04
SM-03-B1,1.5,479599.92,2035977.75,-0.96
SM-32-P2,1.5,479000.45,2036846.64,-10.29
SM-30-P2,1.5,480015.16,2037202.47,-6.89
SM-30-P2,1.5,480015.16,2037202.47,-7.34
SM-58-P1,1.5,478010.84,2037201.06,-12.6
SM-06-B2,1.5,,,-10.8
SM-54-P2,1.5,478894.52,2037846.9,-11.13
SM-33-P2,1.5,479399.9,2036846.79,-9.81
SM-05-B2,1.5,478555.9,2037889.6,-10.87
SM-05-B2,1.5,478555.9,2037889.6,-11.77
SM-50-P1,1.5,477300,2037635,-3.34
SM-04-B1,1.5,479321.627,2036184.495,-1.1245
SM-04-B1,1.5,479321.627,2036184.495,-11.9245
SM-04-B1,1.5,479321.627,2036184.495,-12.3745
SM-17-P2,1.5,479997.31,2036524.08,-10.03
SM-08-B1 (2),1.5,,,-13.95
SM-08-B2,1.5,480108.48,2037238.9,-12.2
SM-18-P1,1.5,477502.42,2036933.38,-13.62
SM-18-P1,1.5,477502.42,2036933.38,-14.07
SM-18-P1,1.5,477502.42,2036933.38,-31.62
SM-18-P1,1.5,477502.42,2036933.38,-33.42
SM-62 P2,1.5,,,-13.05
SM-62 P2,1.5,,,-14.4
SM-02-B1,1.5,479959.6533,2036162.012,-10.156
SM-02-B1,1.5,479959.6533,2036162.012,-10.606
SM-02-B1,1.5,479959.6533,2036162.012,-14.656
SM-10-B2,1.5,480515.3,2036275.1,-0.23
SM-07-B1,1.5,477905.7673,2036203.22,-13.3164
SM-13-P2,1.5,478456.28,2037422.21,-12.11
SM-13-P2,1.5,478456.28,2037422.21,-12.56
SM-13-P2,1.5,478456.28,2037422.21,-13.01
SM-66-P1,1.5,477629.99,2036277.02,-13.29
SM-66-P1,1.5,477629.99,2036277.02,-13.74
SM-66-P1,1.5,477629.99,2036277.02,-14.19
SM-66-P1,1.5,477629.99,2036277.02,-15.54
SM-74-P3,1.5,480593.73,2036997.8,-0.41
SM-74-P3,1.5,480593.73,2036997.8,-1.31
SM-74-P3,1.5,480593.73,2036997.8,-7.61
SM-74-P3,1.5,480593.73,2036997.8,-8.06
SM-63-P1,1.5,477393.97,2036611.25,-10.09
SM-75-P1,1.5,477626.74,2037421.93,-15.01
SM-09-B2,1.5,480263.7,2036758.9,-9.53
SM-22-P2,1.5,478599.1,2037541.17,-0.74
SM-22-P2,1.5,478599.1,2037541.17,-1.19
SM-22-P2,1.5,478599.1,2037541.17,-17.84
SM-26-P2,1,478399.31,2037192.67,-10.14
SM-26-P2,1,478399.31,2037192.67,-11.49
SM-26-P2,1,478399.31,2037192.67,-12.165
SM-34-P2,1,479861.49,2036907.43,-9.365
SM-34-P2,1,479861.49,2036907.43,-10.715
SM-40-P1,1,477608.176,2038623.913,1.82
SM-03-B1,1,479599.92,2035977.75,-1.185
SM-32-P2,1,479000.45,2036846.64,-10.515
SM-32-P2,1,479000.45,2036846.64,-11.19
SM-32-P2,1,479000.45,2036846.64,-13.215
SM-32-P2,1,479000.45,2036846.64,-13.44
SM-32-P2,1,479000.45,2036846.64,-13.665
SM-30-P2,1,480015.16,2037202.47,-7.115
SM-30-P2,1,480015.16,2037202.47,-9.14
SM-30-P2,1,480015.16,2037202.47,-9.59
SM-30-P2,1,480015.16,2037202.47,-17.015
SM-58-P1,1,478010.84,2037201.06,-12.825
SM-39-P2,1,480204.54,2036551.45,1.22
SM-06-B2,1,,,-10.125
SM-06-B2,1,,,-15.975
SM-16-P2,1,478795.23,2036506.72,-0.38
SM-16-P2,1,478795.23,2036506.72,-6.005
SM-16-P2,1,478795.23,2036506.72,-10.505
SM-54-P2,1,478894.52,2037846.9,-11.58
SM-54-P2,1,478894.52,2037846.9,-12.705
SM-54-P2,1,478894.52,2037846.9,-14.055
SM-54-P2,1,478894.52,2037846.9,3.72
SM-33-P2,1,479399.9,2036846.79,-10.485
SM-33-P2,1,479399.9,2036846.79,-11.835
SM-33-P2,1,479399.9,2036846.79,-12.06
SM-33-P2,1,479399.9,2036846.79,-12.285
SM-61-P1,1,478033.23,2036869.83,-13.06
SM-61-P1,1,478033.23,2036869.83,-13.51
SM-05-B2,1,478555.9,2037889.6,-10.42
SM-05-B2,1,478555.9,2037889.6,-11.995
SM-05-B2,1,478555.9,2037889.6,-13.57
SM-04-B2,1,478139.21,2037614.8,-5.17
SM-50-P1,1,477300,2037635,-9.865
SM-105-P2,1,,,-14.4
SM-105-P2,1,,,-14.85
SM-04-B1,1,479321.627,2036184.495,-1.3495
SM-04-B1,1,479321.627,2036184.495,-1.5745
SM-04-B1,1,479321.627,2036184.495,-1.7995
SM-04-B1,1,479321.627,2036184.495,-5.3995
SM-04-B1,1,479321.627,2036184.495,-9.4495
SM-04-B1,1,479321.627,2036184.495,-10.3495
SM-04-B1,1,479321.627,2036184.495,-10.5745
SM-04-B1,1,479321.627,2036184.495,-10.7995
SM-04-B1,1,479321.627,2036184.495,-11.0245
SM-04-B1,1,479321.627,2036184.495,-11.2495
SM-04-B1,1,479321.627,2036184.495,-11.4745
SM-04-B1,1,479321.627,2036184.495,-11.6995
SM-04-B1,1,479321.627,2036184.495,-12.5995
SM-04-B1,1,479321.627,2036184.495,-12.8245
SM-04-B1,1,479321.627,2036184.495,-13.0495
SM-04-B1,1,479321.627,2036184.495,-13.2745
SM-04-B1,1,479321.627,2036184.495,-13.4995
SM-04-B1,1,479321.627,2036184.495,-13.7245
SM-04-B1,1,479321.627,2036184.495,-13.9495
SM-08-B1 (2),1,,,-10.575
SM-08-B1 (2),1,,,-10.8
SM-08-B1 (2),1,,,-11.025
SM-08-B1 (2),1,,,0
SM-08-B2,1,480108.48,2037238.9,-9.05
SM-18-P1,1,477502.42,2036933.38,-12.945
SM-18-P1,1,477502.42,2036933.38,-13.17
SM-18-P1,1,477502.42,2036933.38,-13.395
SM-18-P1,1,477502.42,2036933.38,-14.295
SM-18-P1,1,477502.42,2036933.38,-31.395
SM-18-P1,1,477502.42,2036933.38,-33.195
SM-67-P1,1,477857.4,2036377.24,-26.72
SM-05-B1,13.5,478828.2306,2036140.498,-29.018
SM-05-B1,20,478828.2306,2036140.498,-29.243
SM-02-B1,1,479959.6533,2036162.012,-10.381
SM-19-P1,1,477471.6,2036261.55,-7.62
SM-19-P1,1,477471.6,2036261.55,-9.645
SM-19-P1,1,477471.6,2036261.55,-14.145
SM-51-P1,1,477639.95,2037631.92,-17.175
SM-10-B2,1,480515.3,2036275.1,-10.58
SM-10-B2,1,480515.3,2036275.1,-11.03
SM-07-B1,1,477905.7673,2036203.22,-13.0914
SM-07-B1,1,477905.7673,2036203.22,1.0836
SM-13-P2,1,478456.28,2037422.21,-10.76
SM-13-P2,1,478456.28,2037422.21,-11.885
SM-13-P2,1,478456.28,2037422.21,-12.785
SM-06-B1,1,478330.36,2036080.3,-9.78
SM-06-B1,1,478330.36,2036080.3,-10.905
SM-66-P1,1,477629.99,2036277.02,-8.79
SM-66-P1,1,477629.99,2036277.02,-9.24
SM-66-P1,1,477629.99,2036277.02,-13.065
SM-66-P1,1,477629.99,2036277.02,-13.965
SM-66-P1,1,477629.99,2036277.02,-15.765
SM-52-P1,1,478098.81,2037573.26,-9.98
SM-53-P2,1,478414.1,2037512.4,-13.19
SM-53-P2,1,478414.1,2037512.4,-13.64
SM-37-P2,1,479213.08,2036499.92,-9.76
SM-28 P2,1,,,-13.05
SM-28 P2,1,,,-13.5
SM-28 P2,1,,,-14.4
SM-07-B2,1,,,-8.775
SM-07-B2,1,,,-9.675
SM-69-P2,1,478614.71,2036398.52,-8.965
SM-69-P2,1,478614.71,2036398.52,-10.09
SM-74-P3,1,480593.73,2036997.8,-1.085
SM-74-P3,1,480593.73,2036997.8,-7.385
SM-74-P3,1,480593.73,2036997.8,-8.285
SM-74-P3,1,480593.73,2036997.8,-12.335
SM-74-P3,1,480593.73,2036997.8,1.39
SM-38-P2,1,479622.12,2036497.16,-9.71
SM-38-P2,1,479622.12,2036497.16,-11.06
SM-63-P1,1,477393.97,2036611.25,-11.665
SM-63-P1,1,477393.97,2036611.25,-12.34
SM-63-P1,1,477393.97,2036611.25,-12.79
SM-09-B2,1,480263.7,2036758.9,-9.305
SM-09-B2,1,480263.7,2036758.9,-9.98
SM-09-B2,1,480263.7,2036758.9,-10.655
SM-09-B2,1,480263.7,2036758.9,-11.78
SM-76-P3,1,481243.38,2036665.86,-10.84
SM-76-P3,1,481243.38,2036665.86,-11.29
SM-22-P2,1,478599.1,2037541.17,-0.965
SM-22-P2,1,478599.1,2037541.17,-17.615
SM-26-P2,0.5,478399.31,2037192.67,-12.39
SM-34-P2,0.5,479861.49,2036907.43,-9.59
SM-34-P2,0.5,479861.49,2036907.43,-10.94
SM-32-P2,0.5,479000.45,2036846.64,-10.74
SM-06-B2,0.5,,,-9.9
SM-06-B2,0.5,,,-10.35
SM-06-B2,0.5,,,-16.2
SM-16-P2,0.5,478795.23,2036506.72,-10.28
SM-54-P2,0.5,478894.52,2037846.9,-12.93
SM-54-P2,0.5,478894.52,2037846.9,-13.83
SM-54-P2,0.5,478894.52,2037846.9,-14.28
SM-33-P2,0.5,479399.9,2036846.79,-10.26
SM-33-P2,0.5,479399.9,2036846.79,-10.71
SM-33-P2,0.5,479399.9,2036846.79,-11.61
SM-05-B2,0.5,478555.9,2037889.6,-12.22
SM-50-P1,0.5,477300,2037635,-9.64
SM-08-B1 (2),0.5,,,-10.35
SM-08-B1 (2),0.5,,,-11.25
SM-18-P1,0.5,477502.42,2036933.38,-12.72
SM-05-B1,35,478828.2306,2036140.498,-29.468
SM-05-B1,50,478828.2306,2036140.498,-29.693
SM-19-P1,0.5,477471.6,2036261.55,-9.42
SM-13-P2,0.5,478456.28,2037422.21,-11.66
SM-66-P1,0.5,477629.99,2036277.02,-12.84
SM-07-B2,0.5,,,-9
SM-07-B2,0.5,,,-9.45
SM-69-P2,0.5,478614.71,2036398.52,-9.19
SM-74-P3,0.5,480593.73,2036997.8,-0.86
SM-74-P3,0.5,480593.73,2036997.8,-8.51
SM-74-P3,0.5,480593.73,2036997.8,-12.11
SM-74-P3,0.5,480593.73,2036997.8,-12.56
SM-63-P1,0.5,477393.97,2036611.25,-11.44
SM-63-P1,0.5,477393.97,2036611.25,-11.89
SM-09-B2,0.5,480263.7,2036758.9,-10.43
SM-26-P2,0,478399.31,2037192.67,-10.365
SM-26-P2,0,478399.31,2037192.67,-10.59
SM-26-P2,0,478399.31,2037192.67,-10.815
SM-26-P2,0,478399.31,2037192.67,-11.04
SM-26-P2,0,478399.31,2037192.67,-11.265
SM-26-P2,0,478399.31,2037192.67,-12.615
SM-26-P2,0,478399.31,2037192.67,-12.84
SM-26-P2,0,478399.31,2037192.67,-13.065
SM-34-P2,0,479861.49,2036907.43,-9.815
SM-34-P2,0,479861.49,2036907.43,-11.165
SM-34-P2,0,479861.49,2036907.43,-11.39
SM-34-P2,0,479861.49,2036907.43,-11.615
SM-34-P2,0,479861.49,2036907.43,-11.84
SM-34-P2,0,479861.49,2036907.43,-12.065
SM-12-B1,0,477096.67,2038479.67,-16.145
SM-12-B1,0,477096.67,2038479.67,-16.61
SM-12-B1,0,477096.67,2038479.67,-16.985
SM-12-B1,0,477096.67,2038479.67,-17.435
SM-40-P1,0,477608.176,2038623.913,-13.405
SM-40-P1,0,477608.176,2038623.913,-13.815
SM-40-P1,0,477608.176,2038623.913,-14.23
SM-40-P1,0,477608.176,2038623.913,-14.68
SM-40-P1,0,477608.176,2038623.913,-15.205
SM-40-P1,0,477608.176,2038623.913,-15.63
SM-40-P1,0,477608.176,2038623.913,-16.105
SM-40-P1,0,477608.176,2038623.913,-16.555
SM-40-P1,0,477608.176,2038623.913,-17.005
SM-40-P1,0,477608.176,2038623.913,-37.555
SM-11-B1,0,477167.57,2037681.46,-25.745
SM-11-B1,0,477167.57,2037681.46,-29.795
SM-08-B1,0,,,0
SM-08-B1,0,,,0
SM-08-B1,0,,,0
SM-08-B1,0,,,0
SM-08-B1,0,,,0
SM-08-B1,0,,,0
SM-08-B1,0,,,0
SM-08-B1,0,,,0
SM-08-B1,0,,,0
SM-08-B1,0,,,0
SM-08-B1,0,,,0
SM-08-B1,0,,,0
SM-08-B1,0,,,0
SM-08-B1,0,,,0
SM-08-B1,0,,,0
SM-08-B1,0,,,0
SM-08-B1,0,,,0
SM-08-B1,0,,,0
SM-08-B1,0,,,0
SM-08-B1,0,,,0
SM-08-B1,0,,,0
SM-08-B1,0,,,0
SM-08-B1,0,,,0
SM-08-B1,0,,,0
SM-32-P2,0,479000.45,2036846.64,-10.965
SM-32-P2,0,479000.45,2036846.64,-42.115
SM-65-P1,0,477374.93,2036265.02,-8.765
SM-65-P1,0,477374.93,2036265.02,-8.99
SM-65-P1,0,477374.93,2036265.02,-9.215
SM-65-P1,0,477374.93,2036265.02,-9.44
SM-65-P1,0,477374.93,2036265.02,-9.665
SM-65-P1,0,477374.93,2036265.02,-9.89
SM-65-P1,0,477374.93,2036265.02,-10.115
SM-65-P1,0,477374.93,2036265.02,-10.34
SM-65-P1,0,477374.93,2036265.02,-10.565
SM-65-P1,0,477374.93,2036265.02,-10.79
SM-65-P1,0,477374.93,2036265.02,-11.015
SM-65-P1,0,477374.93,2036265.02,-13.265
SM-65-P1,0,477374.93,2036265.02,-13.49
SM-65-P1,0,477374.93,2036265.02,-13.715
SM-65-P1,0,477374.93,2036265.02,-13.94
SM-65-P1,0,477374.93,2036265.02,-14.165
SM-65-P1,0,477374.93,2036265.02,-28.565
SM-65-P1,0,477374.93,2036265.02,-29.465
SM-65-P1,0,477374.93,2036265.02,-29.69
SM-65-P1,0,477374.93,2036265.02,-29.915
SM-30-P2,0,480015.16,2037202.47,-9.365
SM-30-P2,0,480015.16,2037202.47,-31.115
SM-30-P2,0,480015.16,2037202.47,-40.105
SM-30-P2,0,480015.16,2037202.47,-43.715
SM-30-P2,0,480015.16,2037202.47,-45.95
SM-30-P2,0,480015.16,2037202.47,-46.79
SM-30-P2,0,480015.16,2037202.47,-47.825
SM-30-P2,0,480015.16,2037202.47,-48.665
SM-73-P2,0,480177.03,2036206.51,-9.625
SM-73-P2,0,480177.03,2036206.51,-9.85
SM-73-P2,0,480177.03,2036206.51,-10.075
SM-73-P2,0,480177.03,2036206.51,-10.3
SM-73-P2,0,480177.03,2036206.51,-10.525
SM-73-P2,0,480177.03,2036206.51,-10.75
SM-73-P2,0,480177.03,2036206.51,-10.975
SM-73-P2,0,480177.03,2036206.51,-11.2
SM-73-P2,0,480177.03,2036206.51,-11.425
SM-73-P2,0,480177.03,2036206.51,-11.65
SM-73-P2,0,480177.03,2036206.51,-11.875
SM-73-P2,0,480177.03,2036206.51,-12.1
SM-73-P2,0,480177.03,2036206.51,-12.325
SM-73-P2,0,480177.03,2036206.51,-29.565
SM-73-P2,0,480177.03,2036206.51,-29.95
SM-73-P2,0,480177.03,2036206.51,-38.565
SM-73-P2,0,480177.03,2036206.51,-39.925
SM-73-P2,0,480177.03,2036206.51,-40.375
SM-73-P2,0,480177.03,2036206.51,-40.8
SM-73-P2,0,480177.03,2036206.51,-41.265
SM-73-P2,0,480177.03,2036206.51,-41.635
SM-73-P2,0,480177.03,2036206.51,-42.095
SM-73-P2,0,480177.03,2036206.51,-42.55
SM-73-P2,0,480177.03,2036206.51,-43
SM-73-P2,0,480177.03,2036206.51,-43.525
SM-73-P2,0,480177.03,2036206.51,-44.86
SM-73-P2,0,480177.03,2036206.51,-45.325
SM-73-P2,0,480177.03,2036206.51,-45.775
SM-73-P2,0,480177.03,2036206.51,-46.67
SM-73-P2,0,480177.03,2036206.51,-47.115
SM-73-P2,0,480177.03,2036206.51,-47.565
SM-73-P2,0,480177.03,2036206.51,-47.95
SM-73-P2,0,480177.03,2036206.51,-48.4
SM-73-P2,0,480177.03,2036206.51,-48.85
SM-68 P2,0,,,-11.925
SM-68 P2,0,,,-15.075
SM-68 P2,0,,,-15.3
SM-68 P2,0,,,-15.525
SM-68 P2,0,,,-15.75
SM-68 P2,0,,,-15.975
SM-68 P2,0,,,-16.2
SM-68 P2,0,,,-16.425
SM-68 P2,0,,,-16.65
SM-68 P2,0,,,-16.875
SM-68 P2,0,,,-17.1
SM-68 P2,0,,,-17.325
SM-68 P2,0,,,-48.475
SM-68 P2,0,,,-48.935
SM-68 P2,0,,,-49.345
SM-68 P2,0,,,-49.79
SM-68 P2,0,,,-50.25
SM-68 P2,0,,,-50.68
SM-68 P2,0,,,-51.135
SM-68 P2,0,,,-25.65
SM-58-P1,0,478010.84,2037201.06,-41.775
SM-58-P1,0,478010.84,2037201.06,-42.15
SM-58-P1,0,478010.84,2037201.06,-42.675
SM-58-P1,0,478010.84,2037201.06,-43.1
SM-58-P1,0,478010.84,2037201.06,-43.535
SM-58-P1,0,478010.84,2037201.06,-44.075
SM-58-P1,0,478010.84,2037201.06,2.25
SM-58-P1,0,478010.84,2037201.06,2.25
SM-58-P1,0,478010.84,2037201.06,2.25
SM-58-P1,0,478010.84,2037201.06,2.25
SM-58-P1,0,478010.84,2037201.06,2.25
SM-58-P1,0,478010.84,2037201.06,2.25
SM-58-P1,0,478010.84,2037201.06,2.25
SM-58-P1,0,478010.84,2037201.06,2.25
SM-58-P1,0,478010.84,2037201.06,2.25
SM-39-P2,0,480204.54,2036551.45,-8.905
SM-39-P2,0,480204.54,2036551.45,-11.605
SM-39-P2,0,480204.54,2036551.45,-41.83
SM-06-B2,0,,,-9.225
SM-06-B2,0,,,-9.45
SM-06-B2,0,,,-9.675
SM-06-B2,0,,,-10.575
SM-06-B2,0,,,-16.425
SM-06-B2,0,,,-16.65
SM-06-B2,0,,,-16.875
SM-16-P2,0,478795.23,2036506.72,-0.605
SM-16-P2,0,478795.23,2036506.72,-10.055
SM-16-P2,0,478795.23,2036506.72,-43.03
SM-16-P2,0,478795.23,2036506.72,-43.495
SM-16-P2,0,478795.23,2036506.72,-43.955
SM-16-P2,0,478795.23,2036506.72,-44.395
SM-16-P2,0,478795.23,2036506.72,-44.85
SM-16-P2,0,478795.23,2036506.72,-45.745
SM-16-P2,0,478795.23,2036506.72,-46.19
SM-16-P2,0,478795.23,2036506.72,-46.64
SM-16-P2,0,478795.23,2036506.72,-47.03
SM-16-P2,0,478795.23,2036506.72,-47.545
SM-16-P2,0,478795.23,2036506.72,-47.915
SM-16-P2,0,478795.23,2036506.72,-48.38
SM-16-P2,0,478795.23,2036506.72,-48.905
SM-16-P2,0,478795.23,2036506.72,-49.28
SM-16-P2,0,478795.23,2036506.72,-49.73
SM-16-P2,0,478795.23,2036506.72,-50.23
SM-16-P2,0,478795.23,2036506.72,-50.63
SM-16-P2,0,478795.23,2036506.72,-51.07
SM-16-P2,0,478795.23,2036506.72,-51.53
SM-16-P2,0,478795.23,2036506.72,-53.855
SM-16-P2,0,478795.23,2036506.72,-54.3
SM-16-P2,0,478795.23,2036506.72,-54.745
SM-16-P2,0,478795.23,2036506.72,-55.13
SM-16-P2,0,478795.23,2036506.72,-55.58
SM-16-P2,0,478795.23,2036506.72,-56.025
SM-16-P2,0,478795.23,2036506.72,-56.47
SM-16-P2,0,478795.23,2036506.72,-56.98
SM-16-P2,0,478795.23,2036506.72,-57.38
SM-16-P2,0,478795.23,2036506.72,-57.905
SM-16-P2,0,478795.23,2036506.72,-58.27
SM-16-P2,0,478795.23,2036506.72,-58.805
SM-16-P2,0,478795.23,2036506.72,-59.18
SM-16-P2,0,478795.23,2036506.72,-59.69
SM-16-P2,0,478795.23,2036506.72,-60.03
SM-16-P2,0,478795.23,2036506.72,-60.505
SM-16-P2,0,478795.23,2036506.72,-60.98
SM-16-P2,0,478795.23,2036506.72,-61.505
SM-16-P2,0,478795.23,2036506.72,-61.95
SM-16-P2,0,478795.23,2036506.72,-62.405
SM-16-P2,0,478795.23,2036506.72,-62.78
SM-16-P2,0,478795.23,2036506.72,-63.23
SM-16-P2,0,478795.23,2036506.72,-63.67
SM-16-P2,0,478795.23,2036506.72,-64.13
SM-16-P2,0,478795.23,2036506.72,-64.56
SM-16-P2,0,478795.23,2036506.72,-65.025
SM-16-P2,0,478795.23,2036506.72,-65.53
SM-16-P2,0,478795.23,2036506.72,-65.92
SM-16-P2,0,478795.23,2036506.72,-66.405
SM-16-P2,0,478795.23,2036506.72,-66.82
SM-16-P2,0,478795.23,2036506.72,-67.28
SM-16-P2,0,478795.23,2036506.72,-67.685
SM-16-P2,0,478795.23,2036506.72,-68.14
SM-16-P2,0,478795.23,2036506.72,-68.59
SM-16-P2,0,478795.23,2036506.72,-69.065
SM-16-P2,0,478795.23,2036506.72,-69.515
SM-16-P2,0,478795.23,2036506.72,-69.955
SM-16-P2,0,478795.23,2036506.72,-70.43
SM-16-P2,0,478795.23,2036506.72,-70.88
SM-16-P2,0,478795.23,2036506.72,-71.315
SM-16-P2,0,478795.23,2036506.72,-71.77
SM-16-P2,0,478795.23,2036506.72,-72.21
SM-16-P2,0,478795.23,2036506.72,-72.67
SM-16-P2,0,478795.23,2036506.72,-73.115
SM-16-P2,0,478795.23,2036506.72,-73.57
